,BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd_Limit,Terrain,Land_Use,Illum,Operation,Acc_Ctrl,Sch Spd Limit,Truck Spd Limit,BLM_Lat,BLM_Long,ELM_Lat,ELM_Long
138,1.5119999999999998,1.63,1,3302219001,2,32.0,2,20.0,2.0,7,1.0,2,0,,,35.2898528150654,-85.1660471207476,35.2914608181894,-85.1653091189567
139,1.63,1.76,1,3302219001,2,40.0,2,20.0,2.0,7,0.0,2,0,,,35.2914608181894,-85.1653091189567,35.2932963959884,-85.1647895411424
140,1.76,2.327,1,3302219001,2,40.0,2,35.0,2.0,2,0.0,2,0,,,35.2932963959884,-85.1647895411424,35.3012398377926,-85.1656711178752
141,2.327,2.391,1,3302219001,2,40.0,2,35.0,2.0,2,1.0,2,0,,,35.3012398377926,-85.1656711178752,35.3021748396456,-85.1655351174267
142,2.391,2.73,1,3302219001,2,100.0,2,35.0,2.0,7,1.0,2,0,,,35.3021748396456,-85.1655351174267,35.3056826576066,-85.1613845533295
143,2.73,3.15,1,3302219001,2,38.0,2,35.0,2.0,7,,2,0,,,35.3056826576066,-85.1613845533295,35.3112462559622,-85.1599896929225
144,3.15,4.38,1,3302219001,2,34.0,2,35.0,2.0,7,,2,0,,,35.3112462559622,-85.1599896929225,35.3262224913025,-85.1496361021144
145,4.38,5.87,1,3302219001,2,50.0,2,35.0,2.0,0,,2,0,,,35.3262224913025,-85.1496361021144,35.3429579171703,-85.1331940444015
146,5.87,6.18,1,3302219001,2,40.0,2,35.0,2.0,0,,2,0,,,35.3429579171703,-85.1331940444015,35.3410179127637,-85.1289890362529
147,0.0,3.06,1,3302221001,2,44.0,2,40.0,2.0,0,,2,0,,,35.2269726711416,-85.0217568407987,35.262901255762,-85.0213472016978
148,3.06,3.23,1,3302221001,2,44.0,2,35.0,2.0,0,,2,0,,,35.262901255762,-85.0213472016978,35.2650989193567,-85.0200195129484
149,3.23,5.45,1,3302221001,2,44.0,2,40.0,2.0,0,,2,0,,,35.2650989193567,-85.0200195129484,35.2920647985665,-85.0000707846427
150,0.0,2.52,1,3302223001,2,40.0,2,30.0,2.0,0,,2,0,,,35.3403599102898,-85.1197520176816,35.3697159663058,-85.0982989687623
151,0.0,1.99,1,3302227001,2,40.0,2,35.0,2.0,0,,2,0,,,35.413862050795,-85.0681528994154,35.395255016327,-85.0899139469909
152,0.0,0.04,1,3303542001,4,300.0,4,40.0,1.0,5,1.0,2,0,,,35.1145104756354,-85.2569533366644,35.114020985338,-85.2566538599155
153,0.04,0.08,1,3303542001,4,300.0,5,40.0,1.0,5,1.0,2,0,,,35.114020985338,-85.2566538599155,35.1138153875988,-85.2559972545617
154,0.08,0.29,1,3303542001,4,100.0,5,40.0,1.0,2,1.0,2,0,,,35.1138153875988,-85.2559972545617,35.1125443970203,-85.2526238518606
155,0.29,0.315,1,3303542001,4,100.0,4,40.0,1.0,2,1.0,2,0,,,35.1125443970203,-85.2526238518606,35.1123914788374,-85.2522253894003
156,0.315,0.32,1,3303542001,4,100.0,4,50.0,1.0,2,1.0,2,0,,,35.1123914788374,-85.2522253894003,35.1123611524588,-85.2521455506077
157,0.32,0.47,1,3303542001,4,150.0,5,50.0,1.0,9,1.0,2,0,,,35.1123611524588,-85.2521455506077,35.1114543523093,-85.2497494348513
158,0.47,0.5,1,3303542001,4,150.0,4,50.0,1.0,9,1.0,2,0,,,35.1114543523093,-85.2497494348513,35.111264611074,-85.2492748995379
159,0.5,1.73,1,3303542001,4,100.0,4,50.0,2.0,5,1.0,2,0,,,35.111264611074,-85.2492748995379,35.1089796985132,-85.2304592138312
160,1.73,1.76,1,3303542001,3,160.0,3,50.0,2.0,9,1.0,2,0,,,35.1089796985132,-85.2304592138312,35.1089305096001,-85.2299714571338
161,1.76,1.93,1,3303542001,3,120.0,3,50.0,2.0,9,1.0,2,0,,,35.1089305096001,-85.2299714571338,35.1104640695558,-85.2281138512553
162,1.93,1.96,1,3303542001,3,100.0,3,50.0,2.0,9,1.0,2,0,,,35.1104640695558,-85.2281138512553,35.1108695928468,-85.2282985492062
163,1.96,2.02,1,3303542001,2,100.0,2,50.0,2.0,9,1.0,2,0,,,35.1108695928468,-85.2282985492062,35.1113939846112,-85.229129902926
164,2.02,2.05,1,3303542001,1,150.0,1,50.0,2.0,9,1.0,1,0,,,35.1113939846112,-85.229129902926,35.1117567530205,-85.2294204920691
165,0.0,0.22,1,3303546001,4,75.0,4,30.0,2.0,2,1.0,2,0,,,35.0626703782729,-85.3084884500618,35.0617783760388,-85.3048084428001
166,0.22,0.305,1,3303546001,4,60.0,4,30.0,2.0,2,1.0,2,0,,,35.0617783760388,-85.3048084428001,35.061230300031,-85.3034776538521
167,0.305,0.41,1,3303546001,3,100.0,3,30.0,2.0,2,1.0,2,0,,,35.061230300031,-85.3034776538521,35.0609593739935,-85.3014794362334
168,0.41,0.92,1,3303546001,5,100.0,5,35.0,2.0,2,1.0,2,0,,,35.0609593739935,-85.3014794362334,35.0537806849336,-85.3037737599163
169,0.92,1.04,1,3303546001,4,70.0,4,30.0,2.0,2,1.0,2,0,,,35.0537806849336,-85.3037737599163,35.0521815972155,-85.3046456267964
170,1.04,1.12,1,3303546001,3,68.0,3,30.0,2.0,2,1.0,2,0,,,35.0521815972155,-85.3046456267964,35.0511613548548,-85.3052254455615
171,1.12,1.325,1,3303546001,2,80.0,2,30.0,2.0,2,1.0,2,0,,,35.0511613548548,-85.3052254455615,35.0484243495713,-85.3067854492026
172,1.325,1.425,1,3303546001,3,50.0,3,30.0,2.0,2,1.0,1,0,,,35.0484243495713,-85.3067854492026,35.0471513471087,-85.3074684508102
173,1.425,1.53,1,3303546001,4,60.0,4,30.0,2.0,2,1.0,1,0,,,35.0471513471087,-85.3074684508102,35.0458033445023,-85.3082024525341
174,0.0,0.07,1,3303547001,2,52.0,2,30.0,2.0,7,1.0,1,0,,,35.0527786272055,-85.3026207725982,35.0519333561347,-85.3030654410654
175,0.07,0.41,1,3303547001,2,56.0,2,30.0,2.0,2,1.0,1,0,,,35.0519333561347,-85.3030654410654,35.0474413474598,-85.3055964469824
176,0.41,0.66,1,3303547001,2,40.0,2,30.0,2.0,2,1.0,1,0,,,35.0474413474598,-85.3055964469824,35.044201341213,-85.3075064514201
177,0.66,0.72,1,3303547001,2,50.0,2,30.0,2.0,2,1.0,1,0,,,35.044201341213,-85.3075064514201,35.0434263397145,-85.3079284524112
178,0.72,0.82,1,3303547001,2,80.0,2,30.0,2.0,2,1.0,1,0,,,35.0434263397145,-85.3079284524112,35.0421533372167,-85.3083234534378
179,0.0,0.03,1,3303548001,4,80.0,4,35.0,2.0,2,1.0,2,0,,,35.0419343368296,-85.3087404543184,35.0421533372167,-85.3083234534378
180,0.03,0.1,1,3303548001,2,40.0,2,35.0,2.0,2,1.0,1,0,,,35.0421533372167,-85.3083234534378,35.0425100150537,-85.3072368563686
181,0.1,0.15,1,3303548001,2,50.0,2,35.0,2.0,2,1.0,1,0,,,35.0425100150537,-85.3072368563686,35.0429493386091,-85.3066904500008
182,0.15,0.21,1,3303548001,2,56.0,2,35.0,2.0,2,1.0,1,0,,,35.0429493386091,-85.3066904500008,35.04369234003,-85.3061574487916
183,0.21,0.39399999999999996,1,3303548001,2,50.0,2,35.0,2.0,2,1.0,1,0,,,35.04369234003,-85.3061574487916,35.0461223447255,-85.3048104456358
184,0.39399999999999996,0.46,1,3303548001,3,50.0,3,35.0,2.0,2,1.0,1,0,,,35.0461223447255,-85.3048104456358,35.0469223462494,-85.3041874442347
185,0.46,0.618,1,3303548001,2,58.0,2,30.0,2.0,2,1.0,1,0,,,35.0469223462494,-85.3041874442347,35.0489813502257,-85.3030274415229
186,0.618,0.68,1,3303548001,3,55.0,3,30.0,2.0,7,1.0,1,0,,,35.0489813502257,-85.3030274415229,35.0502213526206,-85.3023304398928
187,0.68,0.8,1,3303548001,2,58.0,2,30.0,2.0,2,1.0,1,0,,,35.0502213526206,-85.3023304398928,35.0513993548962,-85.3016724383526
188,0.8,0.865,1,3303548001,2,40.0,2,30.0,2.0,2,1.0,1,0,,,35.0513993548962,-85.3016724383526,35.0522300000493,-85.3011434542802
189,0.0,0.16,1,3303549001,3,50.0,3,30.0,2.0,2,1.0,1,0,,,35.0500703515278,-85.2958694268896,35.0510811186838,-85.2983771091401
190,0.16,0.22,1,3303549001,2,60.0,2,30.0,2.0,2,1.0,1,0,,,35.0510811186838,-85.2983771091401,35.051279354379,-85.2994074338062
191,0.22,0.27,1,3303549001,3,60.0,4,30.0,2.0,2,1.0,2,0,,,35.051279354379,-85.2994074338062,35.051579652923,-85.3001978766331
192,0.27,0.29,1,3303549001,3,60.0,3,30.0,2.0,2,1.0,2,0,,,35.051579652923,-85.3001978766331,35.0517013603167,-85.3005131514918
193,0.29,0.4,1,3303549001,3,56.0,3,30.0,2.0,2,1.0,2,0,,,35.0517013603167,-85.3005131514918,35.0523905440684,-85.3022504982195
194,0.4,0.46,1,3303549001,2,50.0,2,30.0,2.0,2,1.0,2,0,,,35.0523905440684,-85.3022504982195,35.052759905001,-85.3032071347167
195,0.46,0.599,1,3303549001,2,56.0,2,30.0,2.0,2,1.0,2,0,,,35.052759905001,-85.3032071347167,35.0535243596107,-85.3054674456222
196,0.599,0.84,1,3303549001,3,50.0,3,30.0,2.0,2,1.0,1,0,,,35.0535243596107,-85.3054674456222,35.0535233601175,-85.3096294540167
197,0.0,0.06,1,3303550001,3,60.0,3,35.0,2.0,2,1.0,2,0,,,35.0480683502415,-85.3180994720847,35.048866860497,-85.3176493101576
198,0.06,0.17,1,3303550001,4,60.0,4,35.0,2.0,2,1.0,2,0,,,35.048866860497,-85.3176493101576,35.0495255627285,-85.3159764224501
199,0.17,0.29,1,3303550001,2,80.0,2,35.0,2.0,2,1.0,2,0,,,35.0495255627285,-85.3159764224501,35.0495555241112,-85.3138119470268
200,0.29,0.41,1,3303550001,2,60.0,2,35.0,2.0,2,1.0,2,0,,,35.0495555241112,-85.3138119470268,35.0496233525654,-85.3116614588198
201,0.41,0.47,1,3303550001,2,44.0,2,35.0,2.0,2,1.0,1,0,,,35.0496233525654,-85.3116614588198,35.0496693525192,-85.3105304565304
202,0.47,0.54,1,3303550001,3,44.0,3,35.0,2.0,2,1.0,1,0,,,35.0496693525192,-85.3105304565304,35.0496893524367,-85.309528454506
203,0.54,0.7190000000000001,1,3303550001,2,44.0,2,35.0,2.0,2,1.0,1,0,,,35.0496893524367,-85.309528454506,35.0497623521996,-85.3063944481721
204,0.7190000000000001,0.74,1,3303550001,2,44.0,2,35.0,2.0,2,1.0,2,0,,,35.0497623521996,-85.3063944481721,35.0497643521581,-85.3060224474215
205,0.0,0.46,1,3303551001,4,102.0,4,30.0,2.0,2,1.0,2,0,,,35.0493383531968,-85.3215014787167,35.0466003468266,-85.3141784644421
206,0.0,0.062,1,3303552001,6,100.0,6,30.0,2.0,2,1.0,2,0,,,35.0522463575584,-85.3095894541669,35.0522673574754,-85.3085664520998
207,0.062,0.18,1,3303552001,4,100.0,4,30.0,2.0,2,1.0,2,0,,,35.0522673574754,-85.3085664520998,35.0521951292186,-85.3064668605014
208,0.18,0.28,1,3303552001,4,110.0,4,30.0,2.0,2,1.0,2,0,,,35.0521951292186,-85.3064668605014,35.0521815972155,-85.3046456267964
209,0.28,0.33,1,3303552001,4,84.0,4,30.0,2.0,2,1.0,2,0,,,35.0521815972155,-85.3046456267964,35.0521026579305,-85.303755339353
210,0.33,0.46,1,3303552001,3,56.0,3,30.0,2.0,2,1.0,2,0,,,35.0521026579305,-85.303755339353,35.0513993548962,-85.3016724383526
211,0.46,0.58,1,3303552001,2,60.0,2,30.0,2.0,2,1.0,1,0,,,35.0513993548962,-85.3016724383526,35.0506843532336,-85.29977243465
212,0.58,0.69,1,3303552001,3,60.0,3,30.0,2.0,9,1.0,1,0,,,35.0506843532336,-85.29977243465,35.0507811829019,-85.2977829831947
213,0.69,0.78,1,3303552001,3,54.0,3,30.0,2.0,9,1.0,2,0,,,35.0507811829019,-85.2977829831947,35.0502043341462,-85.2962154288175
214,0.78,0.8,1,3303552001,3,64.0,3,30.0,2.0,9,1.0,2,0,15.0,,35.0502043341462,-85.2962154288175,35.0500703515278,-85.2958694268896
215,0.8,0.88,1,3303552001,4,64.0,4,30.0,2.0,9,1.0,2,0,15.0,,35.0500703515278,-85.2958694268896,35.0496061134503,-85.2946388791163
216,0.88,0.95,1,3303552001,4,66.0,4,30.0,2.0,9,1.0,2,0,,,35.0496061134503,-85.2946388791163,35.0491057644444,-85.2937281102155
217,0.95,1.05,1,3303552001,4,64.0,4,30.0,2.0,2,1.0,2,0,,,35.0491057644444,-85.2937281102155,35.0484297782074,-85.292288552391
218,1.05,1.48,1,3303552001,4,70.0,4,30.0,2.0,2,1.0,2,0,,,35.0484297782074,-85.292288552391,35.0458041310528,-85.2852812375296
219,1.48,1.73,1,3303552001,4,74.0,4,30.0,2.0,2,1.0,2,0,,,35.0458041310528,-85.2852812375296,35.044332131025,-85.2813133285954
220,1.73,1.82,1,3303552001,4,80.0,4,30.0,2.0,2,1.0,2,0,,,35.044332131025,-85.2813133285954,35.0437773369812,-85.2798813957871
221,1.82,1.97,1,3303552001,4,70.0,4,30.0,2.0,2,1.0,2,0,,,35.0437773369812,-85.2798813957871,35.0428928665889,-85.2774580711725
222,1.97,2.27,1,3303552001,4,56.0,4,35.0,2.0,4,1.0,2,0,,,35.0428928665889,-85.2774580711725,35.0411100135649,-85.2726187870751
223,2.27,2.48,1,3303552001,4,60.0,4,35.0,2.0,4,1.0,2,0,15.0,,35.0411100135649,-85.2726187870751,35.039851327817,-85.2692003749611
224,2.48,2.605,1,3303552001,4,60.0,4,35.0,2.0,4,1.0,2,0,,,35.039851327817,-85.2692003749611,35.038545324685,-85.2649713666708
225,2.605,2.86,1,3303552001,2,60.0,2,35.0,2.0,4,1.0,2,0,,,35.038545324685,-85.2649713666708,35.0368283207673,-85.2610413590584
226,0.0,0.13,1,3303553001,4,84.0,4,30.0,2.0,7,1.0,2,0,,,35.0408673360493,-85.3198244768631,35.0400819669608,-85.3177506044615
227,0.13,0.29,1,3303553001,4,84.0,4,30.0,2.0,2,1.0,2,0,,,35.0400819669608,-85.3177506044615,35.0391473320534,-85.3152724679941
228,0.29,0.54,1,3303553001,2,54.0,2,30.0,2.0,2,1.0,2,0,,,35.0391473320534,-85.3152724679941,35.0376243285097,-85.3111994600558
229,0.0,1.5090000000000001,1,3303554001,4,52.0,4,40.0,2.0,2,1.0,2,0,,,35.0289973084315,-85.2881314151025,35.0487913466767,-85.2771683894059
230,1.5090000000000001,2.13,1,3303554001,4,52.0,4,45.0,2.0,2,1.0,2,0,,,35.0487913466767,-85.2771683894059,35.0548824447095,-85.2696388766701
231,2.13,2.2,1,3303554001,4,70.0,4,45.0,2.0,4,1.0,2,0,,,35.0548824447095,-85.2696388766701,35.0555723592327,-85.2689733716463
232,0.0,0.15,1,3303556001,4,96.0,4,35.0,2.0,2,1.0,2,0,,,35.0585243659655,-85.2757173847122,35.0573279529377,-85.2735205219251
233,0.15,0.31,1,3303556001,4,58.0,4,35.0,2.0,2,1.0,2,0,,,35.0573279529377,-85.2735205219251,35.0561064472379,-85.2711320208401
234,0.31,1.21,1,3303556001,4,70.0,4,35.0,2.0,2,1.0,2,0,,,35.0561064472379,-85.2711320208401,35.0516983499543,-85.2565353472657
235,1.21,1.66,1,3303556001,2,60.0,2,35.0,2.0,2,1.0,2,0,,,35.0516983499543,-85.2565353472657,35.0494496463743,-85.2495672650492
236,1.66,1.746,1,3303556001,2,60.0,2,35.0,2.0,7,1.0,2,0,,,35.0494496463743,-85.2495672650492,35.0487493430461,-85.2483373312697
237,1.746,2.07,1,3303556001,3,60.0,3,35.0,2.0,7,1.0,2,0,,,35.0487493430461,-85.2483373312697,35.0479563408136,-85.2430953208428
238,2.07,2.29,1,3303556001,2,70.0,2,40.0,2.0,4,1.0,2,0,,,35.0479563408136,-85.2430953208428,35.0478242232935,-85.2393337034567
239,2.29,3.08,1,3303556001,2,50.0,2,40.0,2.0,4,1.0,2,0,,,35.0478242232935,-85.2393337034567,35.0434603303485,-85.2266545548773
240,3.08,3.18,1,3303556001,2,80.0,2,40.0,2.0,4,1.0,2,0,,,35.0434603303485,-85.2266545548773,35.0431560222086,-85.224890031662
241,3.18,3.66,1,3303556001,4,80.0,4,40.0,2.0,7,1.0,2,0,,,35.0431560222086,-85.224890031662,35.0447100614994,-85.2170427135111
242,3.66,4.16,1,3303556001,4,100.0,4,40.0,2.0,2,1.0,2,0,,,35.0447100614994,-85.2170427135111,35.0510993433481,-85.2127412590541
243,4.16,4.27,1,3303556001,3,60.0,3,45.0,2.0,2,1.0,2,0,,,35.0510993433481,-85.2127412590541,35.0523749795763,-85.2115538349159
244,4.27,5.05,1,3303556001,3,60.0,2,45.0,,,1.0,2,0,,,35.0523749795763,-85.2115538349159,35.0553213502321,-85.2001542328954
245,5.05,5.33,1,3303556001,3,80.0,3,45.0,2.0,2,1.0,2,0,,,35.0553213502321,-85.2001542328954,35.0547450167064,-85.1952996210598
246,5.33,5.392,1,3303556001,4,90.0,4,45.0,2.0,2,1.0,2,0,,,35.0547450167064,-85.1952996210598,35.0546283481103,-85.1942272210692
247,5.392,5.52,1,3303556001,4,120.0,4,45.0,2.0,2,1.0,2,0,,,35.0546283481103,-85.1942272210692,35.0543659246278,-85.1920210001277
248,5.52,5.59,1,3303556001,4,250.0,4,45.0,2.0,2,1.0,2,0,,,35.0543659246278,-85.1920210001277,35.0542183468665,-85.1908152142634
249,0.0,0.81,1,3303557001,2,46.0,2,30.0,2.0,2,1.0,2,0,,,34.9875732256252,-85.2885084233633,34.9982112461956,-85.2827444098206
250,0.81,0.867,1,3303557001,2,48.0,2,30.0,2.0,2,1.0,2,0,,,34.9982112461956,-85.2827444098206,34.9990022477444,-85.2824734091311
251,0.867,0.93,1,3303557001,4,48.0,4,30.0,2.0,2,1.0,2,0,,,34.9990022477444,-85.2824734091311,34.9998601555994,-85.2821837420166
252,0.93,1.1179999999999999,1,3303557001,4,50.0,4,30.0,2.0,2,1.0,2,0,15.0,,34.9998601555994,-85.2821837420166,35.0023272541922,-85.2808224052009
253,1.1179999999999999,1.15,1,3303557001,4,50.0,4,35.0,2.0,2,1.0,2,0,15.0,,35.0023272541922,-85.2808224052009,35.0027555628672,-85.2805903470857
254,1.15,1.202,1,3303557001,4,50.0,4,35.0,2.0,2,1.0,2,0,,,35.0027555628672,-85.2805903470857,35.0034512563655,-85.2802124037677
255,1.202,2.0,1,3303557001,4,50.0,4,35.0,2.0,2,1.0,2,0,,,35.0034512563655,-85.2802124037677,35.013865895787,-85.2746619769062
256,2.0,2.14,1,3303557001,4,90.0,4,35.0,2.0,2,1.0,2,0,,,35.013865895787,-85.2746619769062,35.015653279952,-85.2735433881116
257,0.0,0.402,1,3303559001,2,56.0,2,35.0,2.0,2,1.0,2,0,,,35.0384243303748,-85.3133684642851,35.0438753410517,-85.3115214595759
258,0.402,0.55,1,3303559001,2,,2,,2.0,P,,2,0,,,35.0438753410517,-85.3115214595759,35.0457233447486,-85.3115274592542
259,0.55,0.68,1,3303559001,2,62.0,2,35.0,2.0,2,1.0,2,0,,,35.0457233447486,-85.3115274592542,35.0476105146404,-85.3116210656373
260,0.68,0.72,1,3303559001,2,52.0,2,35.0,2.0,2,1.0,2,0,,,35.0476105146404,-85.3116210656373,35.0481937111246,-85.3116194589933
261,0.72,0.905,1,3303559001,3,56.0,3,35.0,2.0,2,1.0,2,0,,,35.0481937111246,-85.3116194589933,35.0508843550925,-85.3117024586746
262,0.905,1.27,1,3303559001,4,62.0,4,35.0,2.0,2,1.0,2,0,,,35.0508843550925,-85.3117024586746,35.0561513656511,-85.3118994581203
263,0.0,0.06,1,3303560001,4,70.0,4,,1.0,2,1.0,2,0,,,35.05472336279,-85.3118584582956,35.0547503627009,-85.3106874559289
264,0.06,0.12,1,3303560001,2,60.0,2,,1.0,2,1.0,2,0,,,35.0547503627009,-85.3106874559289,35.054796362668,-85.3096654538593
265,0.0,0.62,1,3303561001,6,122.0,6,30.0,2.0,2,1.0,2,0,,,35.0457703447051,-85.3104024569769,35.0547503627009,-85.3106874559289
266,0.0,0.08800000000000001,1,3303565001,2,56.0,2,30.0,2.0,7,1.0,2,0,,,35.0386633283254,-85.2927084225806,35.0392013295734,-85.2941114253124
267,0.08800000000000001,0.266,1,3303565001,2,76.0,2,30.0,2.0,7,1.0,2,0,,,35.0392013295734,-85.2941114253124,35.04031533215,-85.2969574308497
268,0.266,0.31,1,3303565001,2,50.0,2,30.0,2.0,7,1.0,2,0,,,35.04031533215,-85.2969574308497,35.0405725273815,-85.297667357017
269,0.31,0.419,1,3303565001,2,50.0,2,30.0,2.0,2,1.0,2,0,,,35.0405725273815,-85.297667357017,35.0411843341898,-85.2994224356633
270,0.419,0.88,1,3303565001,2,50.0,2,30.0,1.0,2,1.0,2,0,,,35.0411843341898,-85.2994224356633,35.0439503406305,-85.3068484501385
271,0.88,1.03,1,3303565001,2,50.0,2,30.0,2.0,2,1.0,2,0,,,35.0439503406305,-85.3068484501385,35.0448253426889,-85.3093704550664
272,1.03,1.09,1,3303565001,2,50.0,2,30.0,2.0,2,1.0,2,0,,,35.0448253426889,-85.3093704550664,35.0448803429153,-85.3103224569764
273,0.0,0.375,1,3303566001,2,58.0,2,35.0,2.0,2,1.0,2,0,,,35.0439743410995,-85.3102924570795,35.0419732437747,-85.3041293567438
274,0.375,0.49,1,3303566001,2,60.0,2,35.0,2.0,2,1.0,2,0,,,35.0419732437747,-85.3041293567438,35.0412583346901,-85.3023014414557
275,0.49,0.98,1,3303566001,2,60.0,3,35.0,2.0,4,1.0,2,0,,,35.0412583346901,-85.3023014414557,35.0381835711,-85.294510804118
